year,month,day,subCategory,state,sales,profit,date
2012,12,20,Furnishings,Arizona,14.368,3.9512,
2011,2,21,Furnishings,Indiana,20.32,6.9088,
2012,11,8,Binders,Texas,10.476,-17.2854,
2011,12,12,Furnishings,California,9.24,4.4352,
2011,8,5,Accessories,California,16.36,1.636,
2011,3,17,Paper,Mississippi,16,7.68,
2014,9,10,Appliances,Oregon,11.176,0.8382,
2014,2,17,Fasteners,Illinois,18.368,6.1992,
2012,11,8,Art,Massachusetts,11.65,3.3785,
2013,7,31,Binders,Texas,9.264,-13.896,
2012,5,7,Paper,Texas,15.936,5.3784,
2014,9,9,Accessories,Ohio,9.096,1.7055,
2013,8,27,Art,Pennsylvania,5.472,1.6416,
2012,9,5,Binders,Texas,16.27,-25.2185,
2014,12,2,Paper,Connecticut,19.44,9.3312,
2014,7,8,Paper,Pennsylvania,15.552,5.4432,
2013,7,17,Envelopes,South Carolina,10.2,4.794,
2014,3,12,Binders,Pennsylvania,12.294,-8.6058,
2011,8,9,Binders,Arizona,9.345,-6.5415,
2014,12,4,Furnishings,Texas,13.592,-14.2716,
2011,12,9,Appliances,Illinois,20.388,-53.0088,
2014,7,22,Binders,Illinois,2.864,-4.5824,
2013,3,10,Storage,Massachusetts,11.21,3.363,
2014,12,19,Accessories,Wisconsin,29.34,10.8558,
2012,6,1,Paper,California,11.76,5.7624,
2012,9,24,Envelopes,Ohio,15.84,5.544,
2011,7,26,Binders,Texas,8.88,-13.32,
2012,12,19,Binders,Nebraska,7.04,3.3088,
2014,11,13,Binders,California,14.016,4.9056,
2014,10,13,Art,California,5.88,1.5876,
2013,7,8,Labels,Pennsylvania,10.08,3.276,
2014,6,9,Binders,Illinois,12.176,-18.8728,
2012,7,17,Labels,Texas,6.264,2.0358,
2012,4,18,Binders,Texas,4.312,-6.8992,
2014,12,26,Accessories,New Jersey,31.8,13.674,
2011,5,21,Paper,Texas,4.832,1.6308,
2011,11,24,Binders,Washington,12.096,4.2336,
2014,9,5,Art,Texas,10.192,3.185,
2012,7,9,Fasteners,Maryland,15.8,5.056,
2014,5,19,Binders,Texas,6.874,-10.6547,
2013,2,19,Labels,New York,8.67,4.0749,
2013,11,8,Paper,California,12.9,6.321,
2011,3,17,Paper,Texas,5.184,1.8792,
2012,12,14,Binders,California,8.096,2.7324,
2014,7,28,Furnishings,New York,14.89,4.0203,
2012,12,4,Furnishings,California,25.08,9.0288,
2012,12,31,Supplies,Texas,5.888,-1.3248,
2014,12,2,Furnishings,Ohio,7.712,1.7352,
2014,8,19,Art,Ohio,9.912,1.239,
2012,5,24,Binders,Illinois,7.656,-13.0152,
2011,12,15,Furnishings,Illinois,8.544,-7.476,
2013,7,24,Supplies,Texas,13.344,1.0008,
2011,7,4,Binders,Virginia,15.6,7.644,
2012,5,31,Fasteners,New York,7.56,0.3024,
2012,8,16,Paper,Pennsylvania,10.272,3.21,
2012,5,22,Labels,California,8.26,3.7996,
2012,11,21,Binders,Texas,7.98,-13.167,
2013,6,19,Paper,Pennsylvania,6.848,2.14,
2011,11,5,Binders,Pennsylvania,13.194,-8.796,
2013,12,7,Paper,California,13.36,6.4128,
2012,12,24,Binders,Ohio,19.776,-13.8432,
2011,12,10,Paper,New York,11.36,5.2256,
2013,11,25,Paper,New York,6.48,3.1104,
2012,9,24,Art,Pennsylvania,6.848,0.5992,
2012,12,1,Furnishings,Texas,6.688,-4.0128,
2012,9,25,Binders,New Jersey,14.46,7.0854,
2012,12,24,Furnishings,Arizona,7.712,1.7352,
2012,12,25,Paper,Tennessee,10.368,3.6288,
2014,10,20,Tables,California,24.368,-3.3506,
2014,11,13,Envelopes,Texas,12.224,4.4312,
2011,7,25,Paper,California,6.48,3.1752,
2014,7,6,Paper,Texas,15.552,5.6376,
2013,11,6,Binders,Texas,12.588,-20.1408,
2013,5,15,Binders,Florida,13.392,-9.8208,
2011,11,24,Paper,Michigan,15.96,7.98,
2012,9,25,Art,Connecticut,6.7,2.211,
2013,11,5,Binders,California,7.712,2.7956,
2011,12,22,Binders,Illinois,17.904,-31.332,
2014,12,24,Paper,Illinois,175.872,63.7536,
2014,7,19,Supplies,Pennsylvania,9.184,1.148,
2013,11,13,Phones,California,203.976,25.497,
2013,9,14,Phones,Nebraska,29.97,0.2997,
2013,5,3,Storage,Texas,18.936,-3.7872,
2011,9,7,Paper,California,20.56,9.6632,
2012,11,12,Paper,Texas,15.552,5.6376,
2014,4,7,Paper,Iowa,106.32,49.9704,
2014,11,5,Binders,Texas,4.144,-6.4232,
2012,5,29,Labels,Indiana,12.39,5.6994,
2011,3,31,Art,Florida,4.032,1.0584,
2011,11,19,Accessories,Louisiana,29,7.25,
2011,6,9,Phones,Texas,7.992,0.5994,
2013,11,25,Furnishings,California,9.94,3.0814,
2014,10,31,Storage,Pennsylvania,11.168,-2.5128,
2014,9,3,Art,New York,4.92,2.214,
2014,12,4,Binders,New York,14.624,5.1184,
2012,12,1,Art,Washington,13.9,5.56,
2013,11,6,Phones,Pennsylvania,23.988,-15.992,
2011,4,7,Furnishings,Alabama,8.96,2.7776,
2011,12,8,Binders,Oregon,6.456,-4.5192,
2013,8,30,Fasteners,Pennsylvania,10.584,-2.3814,
2012,9,24,Binders,Washington,14.952,5.4201,
2014,2,6,Art,Texas,7.12,0.712,
2014,8,19,Binders,Ohio,10.782,-7.9068,
2014,11,19,Paper,Florida,20.736,7.2576,
2013,5,13,Furnishings,New York,10.02,4.4088,
2013,11,5,Fasteners,Kentucky,10.74,5.2626,
2013,7,15,Binders,New York,9.144,3.2004,
2013,5,27,Paper,District of Columbia,12.7,5.842,
2011,8,9,Labels,California,20.88,9.6048,
2012,6,18,Binders,Arizona,9.156,-6.104,
2011,8,1,Fasteners,Pennsylvania,5.68,1.917,
2012,9,18,Supplies,California,16.9,5.07,
2013,3,15,Paper,Texas,5.184,1.8792,
2014,9,12,Fasteners,Illinois,10.528,3.29,
2014,8,29,Supplies,Wisconsin,21.81,5.8887,
2013,6,25,Appliances,Texas,8.712,-19.602,
2014,9,10,Envelopes,Michigan,17.48,8.2156,
2014,7,16,Paper,New York,8.96,4.3904,
2013,4,13,Binders,California,13.208,4.6228,
2014,4,11,Binders,Florida,4.419,-3.0933,
2014,8,1,Binders,Wisconsin,17.52,8.4096,
2011,10,17,Binders,Texas,10.78,-17.248,
2013,9,2,Art,Michigan,11.96,2.99,
2013,4,20,Binders,New York,9.28,3.248,
2012,8,27,Binders,California,5.104,1.6588,
2014,4,25,Binders,Illinois,10.43,-18.2525,
2013,9,26,Paper,California,10.9,5.123,
2012,11,6,Binders,Arizona,4.401,-3.5208,
2014,1,15,Phones,North Carolina,7.92,0.693,
2013,5,10,Envelopes,Pennsylvania,9.344,3.504,
2012,11,22,Binders,Pennsylvania,11.61,-9.288,
2012,11,24,Art,California,14.7,6.615,
2014,10,13,Paper,North Carolina,7.968,2.6892,
2011,9,8,Art,Washington,5.88,2.646,
2014,9,22,Binders,Florida,12.294,-8.6058,
2012,3,21,Binders,North Carolina,12.843,-9.8463,
2013,11,4,Paper,Texas,9.248,3.3524,
2012,8,9,Furnishings,New York,10.02,4.4088,
2013,11,29,Fasteners,Pennsylvania,12.672,2.6928,
2013,9,6,Binders,Ohio,8.952,-7.46,
2013,9,6,Art,Pennsylvania,7.872,0.5904,
2012,3,8,Binders,Illinois,8.568,-14.5656,
2011,8,26,Art,Delaware,8.64,2.5056,
2012,4,13,Storage,Arizona,10.744,0.8058,
2012,12,27,Storage,Tennessee,22.512,2.2512,
2014,1,24,Binders,Arizona,4.938,-3.6212,
2011,11,19,Paper,Pennsylvania,5.88,1.9845,
2013,12,6,Paper,Delaware,4.98,2.3406,
2012,9,17,Binders,Pennsylvania,9.618,-7.0532,
2014,7,4,Art,North Carolina,9.552,1.5522,
2011,4,23,Binders,Pennsylvania,2.502,-1.7514,
2014,12,23,Envelopes,Florida,7.824,2.934,
2013,5,6,Binders,California,6.72,2.352,
2012,7,2,Paper,Illinois,11.168,3.7692,
2012,4,5,Furnishings,Pennsylvania,7.584,2.37,
2014,10,23,Binders,Colorado,3.168,-2.5344,
2014,11,13,Labels,Washington,9.96,4.5816,
2011,11,1,Art,Kentucky,5.64,1.6356,
2014,7,28,Accessories,Washington,234.95,32.893,
2013,4,26,Binders,Pennsylvania,4.896,-3.4272,
2014,9,26,Labels,New York,20.7,9.936,
2014,11,7,Paper,Kentucky,5.78,2.8322,
2012,3,22,Binders,Texas,14.112,-21.168,
2011,11,29,Labels,Pennsylvania,5.04,1.764,
2014,11,20,Supplies,Texas,6.672,0.5004,
2013,9,20,Supplies,New Jersey,27.93,8.0997,
2013,4,25,Binders,California,3.984,1.3944,
2012,6,13,Art,Alabama,24.78,6.9384,
2012,9,7,Binders,Pennsylvania,9.522,-6.9828,
2013,4,20,Supplies,New York,7.76,2.2504,
2011,3,17,Binders,Mississippi,11.43,5.3721,
2014,7,3,Binders,Texas,5.232,-8.1096,
2013,4,22,Binders,Washington,8.32,2.808,
2011,4,2,Paper,Texas,26.72,9.352,
2013,3,15,Furnishings,Wisconsin,16.74,4.3524,
2014,3,22,Fasteners,Washington,13.02,0.3906,
2013,5,13,Appliances,California,8.67,2.3409,
2011,3,21,Art,Ohio,7.408,1.2038,
2014,8,19,Furnishings,New York,9.94,3.0814,
2014,7,22,Paper,New Jersey,6.48,3.1752,
2014,11,22,Appliances,California,8.62,2.2412,
2013,1,22,Furnishings,North Carolina,14.272,4.2816,
2011,10,24,Paper,Florida,10.368,3.6288,
2013,12,9,Art,California,8.56,2.4824,
2012,4,5,Binders,Pennsylvania,10.428,-6.952,
2013,11,19,Art,Texas,6.368,1.0348,
2012,3,5,Accessories,Pennsylvania,10.312,-1.289,
2011,3,28,Envelopes,Iowa,6.12,2.8764,
2013,6,15,Accessories,Florida,18.464,2.308,
2012,9,11,Furnishings,New Jersey,8.92,3.9248,
2013,11,12,Art,Illinois,14.112,1.2348,
2013,5,31,Binders,Colorado,22.62,-15.08,
2013,10,21,Art,Ohio,7.152,0.7152,
2011,9,12,Paper,North Carolina,10.368,3.6288,
2014,4,11,Fasteners,New Jersey,7.16,3.58,
2014,5,1,Art,Florida,15.528,4.8525,
2013,2,20,Paper,Tennessee,16.496,5.5674,
2011,11,23,Accessories,Texas,5.544,1.6632,
2013,8,22,Binders,California,12.672,4.752,
2013,2,14,Paper,Maryland,4.77,2.1465,
2012,8,16,Binders,Pennsylvania,3.762,-2.7588,
2012,12,6,Paper,California,8.96,4.3904,
2014,10,21,Art,Florida,4.448,1.112,
2012,9,13,Binders,North Carolina,13.092,-10.0372,
2014,1,31,Art,Illinois,9.344,3.1536,
2011,11,3,Binders,New Jersey,5.76,2.8224,
2013,4,13,Paper,North Carolina,10.272,3.4668,
2014,11,25,Appliances,Texas,13.762,-24.7716,
2013,11,25,Paper,Florida,10.528,3.4216,
2011,7,22,Art,New York,5.96,1.6688,
2012,9,4,Paper,Georgia,4.36,2.0492,
2012,3,2,Art,Indiana,10.16,2.6416,
2011,12,15,Phones,Texas,40.68,-9.153,
2014,5,1,Labels,Florida,11.952,3.8844,
2014,8,30,Binders,Illinois,3.24,-5.184,
2012,12,27,Storage,Illinois,12.672,-3.168,
2014,7,6,Binders,Texas,11.394,-17.6607,
2012,9,3,Binders,California,6.368,2.1492,
2014,7,9,Furnishings,Washington,15.84,4.9104,
2012,8,2,Paper,Rhode Island,8.4,4.116,
2014,12,30,Fasteners,Washington,19.6,9.604,
2011,10,13,Binders,New York,7.752,2.8101,
2011,1,21,Furnishings,Michigan,14.73,4.8609,
2012,2,7,Paper,Virginia,12.96,6.3504,
2012,5,20,Binders,North Carolina,6.408,-4.9128,
2013,9,13,Fasteners,Washington,10.47,4.8162,
2014,7,22,Appliances,New York,17.48,4.5448,
2012,7,6,Art,New Jersey,11.12,2.8912,
2011,12,29,Furnishings,Illinois,8.736,-4.8048,
2011,12,7,Art,California,8.64,2.4192,
2014,8,14,Binders,California,36.024,11.7078,
2014,10,6,Appliances,California,15.8,4.108,
2012,11,30,Binders,North Carolina,6.048,-4.2336,
2011,10,3,Labels,Texas,4.928,1.7248,
2014,8,1,Paper,Delaware,11.54,5.5392,
2014,3,1,Paper,Connecticut,7.78,3.501,
2013,12,13,Art,New York,11.2,4.816,
2014,3,5,Art,California,9.32,2.7028,
2011,9,30,Paper,Florida,15.552,5.4432,
2012,4,6,Binders,Texas,6.9,-12.075,
2013,9,15,Paper,South Carolina,25.92,12.4416,
2011,2,22,Binders,Illinois,8.85,-13.7175,
2011,9,1,Binders,Texas,3.648,-6.0192,
2012,2,18,Labels,California,9.24,4.4352,
2014,6,9,Binders,Connecticut,10.36,5.0764,
2013,11,11,Binders,California,5.184,1.8144,
2014,5,16,Phones,Illinois,11.12,3.475,
2013,9,2,Supplies,New York,10.95,3.285,
2014,5,15,Phones,Texas,7.992,0.6993,
2014,5,13,Labels,New Jersey,6.16,2.9568,
2011,9,23,Binders,Delaware,11.12,5.4488,
2012,10,2,Binders,California,11.808,4.1328,
2014,9,4,Paper,Illinois,8.904,3.339,
2013,12,11,Paper,New York,18.54,8.7138,
2013,9,20,Binders,California,8.928,3.1248,
2013,12,23,Machines,Washington,11.56,3.757,
2014,3,1,Binders,Connecticut,9.84,4.7232,
2012,11,24,Accessories,California,13.98,6.1512,
2012,5,28,Art,Washington,6.63,1.7901,
2013,4,9,Envelopes,New York,8.26,3.7996,
2013,8,16,Binders,Colorado,18.882,-13.8468,
2012,11,20,Art,New York,11.52,3.3408,
2011,7,1,Binders,Florida,5.184,-3.6288,
2012,9,17,Binders,Texas,6.588,-10.2114,
2012,11,8,Fasteners,California,5,2.4,
2014,12,26,Binders,Ohio,13.023,-10.4184,
2011,12,2,Art,Texas,16.464,1.4406,
2013,1,15,Envelopes,New York,16.52,7.5992,
2013,10,15,Supplies,North Carolina,12.768,1.4364,
2013,11,21,Paper,Indiana,9.08,4.086,
2014,11,13,Art,Washington,9.21,2.3025,
2012,9,18,Paper,Washington,18.54,8.7138,
2012,1,17,Art,Massachusetts,6.68,2.004,
2014,9,10,Paper,Arizona,6.368,2.388,
2012,4,13,Binders,Nebraska,17.43,8.0178,
2013,9,21,Furnishings,North Carolina,17.088,1.068,
2013,1,22,Paper,Washington,12.96,6.2208,
2012,2,25,Paper,Massachusetts,22.72,10.224,
2014,4,18,Fasteners,California,10.9,3.597,
2013,9,2,Phones,Michigan,8.78,2.2828,
2014,9,18,Binders,Texas,5.8,-10.15,
2013,9,6,Binders,Ohio,8.856,-6.4944,
2013,5,10,Binders,Texas,18.528,-27.792,
2014,8,4,Storage,Washington,16.06,4.1756,
2013,9,18,Labels,Washington,12.32,5.9136,
2011,12,19,Paper,Illinois,15.552,5.4432,
2014,12,18,Binders,California,15.24,5.1435,
2012,8,21,Paper,California,4.28,1.926,
2012,7,4,Art,New York,15.48,4.4892,
2014,5,14,Paper,Indiana,14.94,7.3206,
2011,12,20,Art,California,4.13,1.1564,
2014,6,7,Furnishings,California,4.95,2.178,
2012,10,23,Envelopes,California,11.8,5.664,
2011,11,7,Binders,Wisconsin,12.39,5.8233,
2013,12,27,Binders,New York,4.992,1.6848,
2011,8,25,Furnishings,California,6.28,2.6376,
2012,8,25,Binders,Texas,3.798,-6.0768,
2012,11,30,Paper,New York,23.66,10.8836,
2013,12,16,Binders,Ohio,2.214,-1.476,
2014,10,17,Accessories,Tennessee,18.528,4.4004,
2012,9,17,Binders,Pennsylvania,6.858,-5.715,
2013,9,2,Binders,New York,3.048,1.0668,
2014,10,31,Binders,Washington,13.904,5.214,
2013,2,16,Paper,Illinois,5.184,1.8144,
2013,12,10,Art,Texas,9.328,0.8162,
2014,11,28,Art,North Carolina,8.76,0.7665,
2012,11,29,Binders,California,4.304,1.5602,
2012,4,2,Binders,Texas,9.156,-13.734,
2011,11,21,Paper,California,12.96,6.2208,
2012,7,23,Binders,New York,10.512,3.6792,
2012,12,6,Appliances,California,7.78,2.0228,
2014,3,29,Paper,California,26.72,12.8256,
2014,9,30,Furnishings,California,51.75,15.525,
2013,9,5,Art,Kentucky,5.28,2.5344,
2013,11,1,Art,Oklahoma,12.39,3.4692,
2014,8,20,Paper,Massachusetts,19.44,9.3312,
2014,9,15,Binders,Pennsylvania,3.882,-2.588,
2013,11,15,Paper,Delaware,16.45,7.567,
2014,11,4,Binders,Washington,18.368,5.9696,
2011,9,14,Binders,Texas,8.552,-13.6832,
2011,9,19,Fasteners,California,5.67,0.1134,
2014,12,10,Binders,Pennsylvania,11.088,-8.1312,
2012,11,8,Labels,North Carolina,5.04,1.638,
2014,9,15,Paper,New York,11.56,5.6644,
2012,12,29,Supplies,New York,6.36,0.0636,
2014,12,22,Art,California,5.88,1.7052,
2013,11,23,Binders,New York,12.192,4.1148,
2014,9,1,Storage,Arizona,10.744,0.8058,
2014,10,22,Paper,Oregon,5.184,1.8144,
2011,6,21,Binders,Pennsylvania,9.006,-7.2048,
2013,7,4,Fasteners,California,3.96,0.0792,
2012,6,13,Binders,Alabama,19.14,8.8044,
2013,9,26,Binders,Oregon,5.022,-3.5154,
2014,11,26,Storage,California,10.48,2.8296,
2014,9,27,Furnishings,California,9.24,2.9568,
2011,10,10,Binders,Texas,11.98,-19.168,
2011,11,30,Binders,Florida,6.642,-4.428,
2012,10,23,Binders,Texas,6.08,-10.336,
2014,10,1,Binders,Texas,11.646,-17.469,
2011,12,26,Binders,Illinois,8.69,-14.773,
2013,10,2,Chairs,California,194.848,12.178,
2011,4,1,Binders,California,17.088,5.5536,
2014,9,1,Fasteners,Arizona,8.376,2.7222,
2014,12,11,Paper,California,12.96,6.2208,
2011,9,21,Furnishings,Texas,8.544,-7.476,
2014,10,15,Binders,Illinois,13.456,-23.548,
2014,1,30,Labels,New York,5.22,2.4012,
2014,2,4,Paper,Illinois,5.184,1.8144,
2013,11,20,Appliances,New York,8.74,2.2724,
2012,6,7,Art,Pennsylvania,8.016,1.002,
2011,12,2,Paper,Georgia,15.24,7.1628,
2011,12,14,Binders,Illinois,9.264,-13.896,
2013,1,22,Fasteners,New Jersey,7.56,0.3024,
2014,12,9,Paper,California,9.68,4.6464,
2014,12,11,Accessories,Pennsylvania,14.2,3.3725,
2013,9,4,Binders,Illinois,8.808,-14.9736,
2011,11,14,Binders,Michigan,11.52,5.6448,
2014,12,29,Furnishings,Washington,7.4,3.034,
2011,11,4,Fasteners,North Carolina,8.376,2.7222,
2012,6,11,Binders,Florida,3.768,-3.14,
2011,12,26,Supplies,California,11.91,0.1191,
2014,8,8,Binders,California,13.76,4.644,
2012,12,10,Labels,New York,7.31,3.4357,
2014,8,30,Art,Pennsylvania,9.408,0.7056,
2014,9,19,Binders,New Mexico,10.08,3.528,
2012,9,4,Binders,Pennsylvania,7.656,-6.1248,
2013,5,10,Art,New York,8,3.44,
2011,1,21,Furnishings,California,19.3,5.79,
2014,1,24,Paper,Washington,6.48,3.1104,
2014,5,15,Art,Maryland,3.76,1.0904,
2014,1,2,Binders,Wisconsin,3.6,1.728,
2012,3,31,Furnishings,Texas,22.38,-7.833,
2011,7,21,Appliances,Texas,4.992,-12.9792,
2014,10,24,Appliances,Rhode Island,2.22,0.666,
2014,11,24,Paper,Illinois,10.688,3.7408,
2014,11,24,Binders,Texas,6.104,-9.156,
2012,12,24,Furnishings,Missouri,9.68,3.7752,
2011,10,9,Phones,California,15.992,-2.9985,
2012,8,6,Binders,Texas,6.23,-9.6565,
2011,11,11,Supplies,New York,7.3,2.19,
2014,10,7,Art,Arizona,9.344,1.8688,
2014,5,22,Art,New York,17.97,5.2113,
2013,12,17,Fasteners,New York,3.68,1.8032,
2012,12,6,Paper,New York,6.48,3.1104,
2014,12,17,Binders,Oklahoma,10.8,5.184,
2014,9,5,Art,Ohio,8.256,0.6192,
2013,9,27,Paper,Iowa,9.99,4.4955,
2013,9,7,Storage,Texas,10.784,0.8088,
2013,9,12,Envelopes,Virginia,11.09,5.4341,
2014,9,19,Paper,Nebraska,15.96,7.98,
2011,12,5,Binders,Ohio,29.94,-23.952,
2014,11,13,Fasteners,Washington,18.24,9.12,
2011,11,3,Binders,North Carolina,14.301,-10.4874,
2014,9,5,Paper,Florida,10.368,3.6288,
2011,1,8,Binders,Texas,10.43,-18.2525,
2014,11,1,Envelopes,Illinois,9.912,3.2214,
2011,7,20,Art,California,13.12,3.8048,
2012,4,30,Furnishings,Massachusetts,9.48,3.792,
2013,4,2,Phones,Wisconsin,12.99,0.2598,
2011,10,1,Fasteners,Nevada,4.71,0,
2011,9,20,Paper,California,8.56,3.852,
2013,12,10,Art,Nebraska,19.46,5.0596,
2012,9,18,Supplies,California,7.3,2.19,
2014,3,19,Appliances,Texas,2.688,-7.392,
2012,10,28,Envelopes,Kentucky,10.67,4.9082,
2014,11,19,Fasteners,Washington,2.96,1.4208,
2014,12,2,Phones,Pennsylvania,62.958,9.4437,
2011,10,15,Furnishings,Florida,15.384,4.0383,
2014,10,20,Envelopes,California,8.96,4.3008,
2011,12,8,Labels,Oregon,11.52,3.744,
2013,6,6,Labels,Delaware,14.94,6.8724,
2014,1,16,Paper,Massachusetts,12.7,5.842,
2014,8,25,Binders,New York,24.672,7.71,
2013,4,2,Furnishings,Georgia,7.04,3.0976,
2013,6,12,Labels,Washington,14.62,6.8714,
2013,9,25,Paper,Oklahoma,6.48,3.1104,
2014,11,22,Art,California,11.76,3.1752,
2014,5,31,Binders,Louisiana,3.89,1.8672,
2014,4,18,Labels,California,7.38,3.4686,
2014,5,5,Binders,Pennsylvania,9.396,-7.5168,
2011,11,25,Art,California,7.44,2.604,
2012,11,2,Binders,California,11.952,4.1832,
2012,10,2,Paper,Maryland,19.44,9.3312,
2011,9,14,Fasteners,Texas,6.048,-1.3608,
2013,1,3,Accessories,Texas,30.08,-5.264,
2012,1,31,Paper,Minnesota,12.96,6.2208,
2013,6,21,Paper,Texas,10.368,3.6288,
2012,5,8,Art,Oregon,5.248,0.5904,
2012,6,18,Paper,Arizona,11.952,4.3326,
2014,4,14,Paper,Washington,5.28,2.376,
2014,6,5,Art,Minnesota,8.64,2.5056,
2011,9,30,Furnishings,New York,15.24,5.1816,
2014,9,5,Phones,California,5.56,1.7375,
2014,12,26,Fasteners,Alabama,3.62,1.1946,
2012,12,6,Paper,Nevada,6.48,3.1104,
2013,7,3,Art,Virginia,7.7,3.157,
2013,3,9,Binders,Texas,8.856,-14.1696,
2014,11,5,Art,Arkansas,4.3,1.419,
2011,7,23,Art,Arizona,9.24,0.924,
2014,11,15,Binders,Ohio,3.648,-2.7968,
2014,11,15,Binders,New York,8.64,3.024,
2014,9,3,Art,California,6.57,1.7739,
2013,10,30,Appliances,New Jersey,11.67,3.0342,
2013,2,7,Labels,Virginia,7.83,3.6018,
2013,8,27,Paper,Washington,6.48,3.1104,
2011,8,19,Art,Ohio,10.72,1.742,
2014,11,20,Binders,Kentucky,21.96,10.7604,
2011,4,18,Art,California,13.12,3.8048,
2012,9,4,Binders,Oregon,9.762,-6.8334,
2014,10,4,Appliances,Florida,17.92,1.12,
2014,10,22,Binders,Arizona,8.559,-6.5619,
2014,7,26,Labels,Pennsylvania,3.304,1.0738,
2012,3,8,Art,Colorado,3.408,0.8946,
2014,12,2,Paper,Texas,10.368,3.6288,
2012,10,2,Binders,Maryland,7.38,3.6162,
2013,10,22,Furnishings,California,19.96,5.5888,
2011,8,3,Appliances,Colorado,2.6,0.2925,
2013,7,15,Supplies,Pennsylvania,11.632,1.0178,
2014,4,17,Art,Illinois,16.52,2.065,
2012,12,19,Appliances,Pennsylvania,3.552,0.444,
2014,1,20,Labels,Texas,6,2.1,
2013,4,9,Envelopes,Ohio,8.872,3.2161,
2012,9,14,Binders,New York,12.96,4.536,
2014,5,12,Furnishings,Texas,7.996,-6.9965,
2014,12,16,Art,Illinois,10.192,1.0192,
2014,12,20,Furnishings,Colorado,13.36,4.008,
2012,12,14,Furnishings,Mississippi,6.16,1.9712,
2011,7,19,Binders,Montana,6.096,2.2098,
2014,5,30,Furnishings,Indiana,6.24,2.6208,
2013,6,29,Binders,New Jersey,7.96,3.7412,
2012,6,28,Labels,Arizona,5.904,1.9926,
2011,8,23,Supplies,Colorado,6.8,0.51,
2013,7,24,Paper,Texas,5.184,1.8144,
2013,9,9,Paper,Washington,30.87,14.2002,
2014,10,6,Phones,California,7.992,2.6973,
2012,3,5,Furnishings,Illinois,4.712,-1.8848,
2013,9,27,Binders,Texas,15.624,-24.9984,
2014,12,19,Art,California,5.76,1.6704,
2012,11,7,Binders,Texas,32.06,-51.296,
2014,1,4,Art,California,9.12,3.1008,
2014,4,21,Binders,Ohio,8.7,-6.38,
2011,3,21,Art,Ohio,6.048,1.5876,
2011,3,15,Binders,Florida,7.218,-5.5338,
2012,10,22,Binders,Illinois,5.176,-7.764,
2013,5,1,Binders,New York,7.712,2.7956,
2014,3,22,Paper,Indiana,5.78,2.8322,
2013,6,12,Furnishings,Texas,12.544,-9.0944,
2013,5,2,Labels,Tennessee,3.984,1.2948,
2012,5,12,Paper,California,25.68,11.556,
2014,11,3,Paper,Washington,23.85,10.7325,
2013,9,10,Furnishings,Texas,15.008,-12.0064,
2013,1,4,Art,Pennsylvania,4.672,0.584,
2013,8,19,Binders,Texas,2.068,-3.4122,
2012,11,20,Binders,Colorado,4.896,-3.4272,
2011,12,26,Art,Pennsylvania,8.016,1.1022,
2012,4,7,Storage,New York,22.58,5.8708,
2014,11,15,Envelopes,Minnesota,15.28,7.4872,
2013,5,3,Paper,New York,13.08,6.0168,
2014,11,7,Furnishings,California,8.73,2.9682,
2011,6,4,Paper,Ohio,16.224,5.8812,
2011,7,2,Art,New Jersey,5.58,2.1762,
2014,10,21,Art,Arkansas,13.36,4.1416,
2013,9,3,Fasteners,Wisconsin,1.81,0.6516,
2014,7,19,Binders,Arizona,7.656,-6.1248,
2012,4,10,Art,New York,14.67,6.0147,
2014,6,23,Binders,Illinois,3.036,-5.0094,
2013,5,18,Fasteners,Illinois,7.896,2.4675,
2013,8,24,Storage,Wisconsin,14.97,4.1916,
2011,8,25,Binders,Texas,12.384,-19.8144,
2013,7,8,Paper,Utah,12.96,6.2208,
2014,10,27,Labels,Pennsylvania,14.76,4.9815,
2014,11,4,Paper,Florida,10.688,3.7408,
2014,12,19,Binders,Ohio,7.236,-6.03,
2014,12,14,Labels,California,8.64,4.2336,
2014,11,24,Phones,North Carolina,27.992,2.0994,
2013,6,5,Art,Illinois,7.408,1.2038,
2014,12,2,Binders,Colorado,6.783,-4.7481,
2014,1,2,Furnishings,Ohio,48.896,8.5568,
2011,6,15,Binders,Texas,8.568,-14.5656,
2013,4,16,Fasteners,Texas,8.04,2.9145,
2013,12,23,Furnishings,Oregon,11.84,3.108,
2014,6,26,Fasteners,Oregon,11.304,-2.1195,
2014,6,20,Supplies,Texas,11.184,0.8388,
2013,5,20,Binders,California,9.584,3.3544,
2014,9,4,Art,California,5.96,1.6688,
2014,10,10,Binders,New York,12.816,4.3254,
2011,5,5,Paper,Kentucky,9.42,4.239,
2013,10,1,Binders,Illinois,1.964,-3.2406,
2013,11,4,Binders,California,9.296,3.0212,
2011,12,12,Storage,California,8.94,0.6258,
2013,5,16,Binders,Florida,7.764,-5.176,
2013,12,10,Appliances,Illinois,4.356,-11.7612,
2013,4,25,Paper,Colorado,15.552,5.4432,
2014,9,1,Binders,California,6.672,2.1684,
2014,4,26,Binders,California,13.904,4.5188,
2011,11,19,Labels,Delaware,9.96,4.5816,
2014,12,5,Art,Minnesota,8.8,2.552,
2013,11,5,Binders,California,4.176,1.305,
2012,2,3,Binders,Utah,12.144,4.0986,
2013,4,11,Art,Illinois,13.568,3.2224,
2014,9,27,Art,Oregon,2.224,0.556,
2014,3,19,Art,California,13.9,3.753,
2013,4,16,Storage,North Carolina,4.768,-0.7748,
